Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP,is_active_signal,state_change,batch_id,sp_error,is_stable_point,block_group
2025-11-17 18:01:00,79.7,80.0,763.65319824,77.5,4.4,1.4,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:02:00,80.0,80.0,781.92889404,77.2,4.6,1.5,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:03:00,80.4,80.0,835.37243652,76.5,5.1,1.4,2.2,True,0.0,7,0.4000000000000057,True,4
2025-11-17 18:04:00,80.3,80.0,820.10577393,76.1,5.1,1.4,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:05:00,80.6,80.0,807.75640869,75.2,5.2,1.3,2.1,True,0.0,7,0.5999999999999943,True,4
2025-11-17 18:06:00,80.0,80.0,825.83398438,75.6,5.2,1.3,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:07:00,79.7,80.0,821.4251709,76.5,5.0,1.4,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:08:00,80.0,80.0,811.00634766,76.1,5.0,1.3,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:09:00,79.9,80.0,801.46832275,76.3,4.9,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:10:00,79.8,80.0,793.30218506,76.6,4.8,1.4,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:11:00,79.8,80.0,787.78674316,77.0,4.7,1.4,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:12:00,80.0,80.0,767.66790771,76.6,4.6,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:13:00,80.0,80.0,767.66790771,76.6,4.6,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:14:00,79.8,80.0,764.13037109,77.3,4.5,1.5,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:15:00,80.1,80.0,758.82122803,76.8,4.5,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:16:00,80.1,80.0,750.16558838,76.6,4.5,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:17:00,80.5,80.0,730.39752197,75.0,4.6,1.2,2.1,True,0.0,7,0.5,True,4
2025-11-17 18:18:00,79.5,80.0,758.82122803,76.8,4.5,1.4,2.2,True,0.0,7,0.5,True,4
2025-11-17 18:19:00,79.5,80.0,760.22918701,77.5,4.4,1.5,2.2,True,0.0,7,0.5,True,4
2025-11-17 18:20:00,80.0,80.0,746.33569336,77.0,4.4,1.5,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:21:00,80.0,80.0,764.44030762,77.0,4.5,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:22:00,80.0,80.0,776.18139648,77.0,4.6,1.5,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:23:00,79.9,80.0,793.85986328,77.1,4.7,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:24:00,80.1,80.0,820.14874268,77.0,4.9,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:25:00,80.3,80.0,812.38470459,76.2,5.0,1.4,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:26:00,80.1,80.0,821.4251709,76.5,5.0,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:27:00,80.2,80.0,824.31262207,76.0,5.1,1.5,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:28:00,80.2,80.0,820.10577393,75.5,5.1,1.4,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:29:00,80.0,80.0,833.7288208,76.0,5.2,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:30:00,79.8,80.0,833.48571777,76.5,5.1,1.5,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:31:00,80.1,80.0,836.80999756,76.2,5.2,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:32:00,80.1,80.0,836.80999756,76.1,5.2,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:33:00,80.3,80.0,820.73065186,75.1,5.3,1.3,2.1,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:34:00,79.6,80.0,855.16638184,76.3,5.3,1.5,2.2,True,0.0,7,0.4000000000000057,True,4
2025-11-17 18:35:00,79.9,80.0,852.01745605,76.1,5.3,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:36:00,80.3,80.0,858.2454834,75.5,5.5,1.4,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:37:00,80.1,80.0,851.33105469,75.8,5.4,1.6,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:38:00,80.7,80.0,803.91235352,73.6,5.5,1.3,2.1,True,0.0,7,0.7000000000000028,True,4
2025-11-17 18:39:00,79.7,80.0,819.61914062,75.1,5.3,1.4,2.1,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:40:00,79.4,80.0,827.35913086,76.2,5.1,1.5,2.2,True,0.0,7,0.5999999999999943,True,4
2025-11-17 18:41:00,79.7,80.0,819.36425781,76.5,5.0,1.5,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:42:00,80.0,80.0,807.36291504,76.1,5.0,1.5,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:43:00,80.0,80.0,820.10577393,76.0,5.1,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:44:00,79.9,80.0,836.80999756,76.0,5.2,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:45:00,79.9,80.0,838.20117188,76.2,5.2,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:46:00,80.1,80.0,859.40118408,76.0,5.4,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:47:00,80.2,80.0,846.81335449,75.6,5.4,1.5,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:48:00,80.5,80.0,836.36743164,74.8,5.5,1.4,2.1,True,0.0,7,0.5,True,4
2025-11-17 18:49:00,80.0,80.0,851.93688965,75.3,5.5,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:50:00,79.8,80.0,854.45672607,75.8,5.4,1.4,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 18:51:00,79.9,80.0,841.05926514,75.8,5.3,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:52:00,79.9,80.0,827.6005249,75.8,5.2,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:53:00,79.6,80.0,822.39239502,76.6,5.0,1.5,2.2,True,0.0,7,0.4000000000000057,True,4
2025-11-17 18:54:00,80.0,80.0,759.21936035,76.5,4.6,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 18:55:00,79.7,80.0,764.44030762,77.0,4.5,1.4,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 18:56:00,79.5,80.0,765.85864258,77.7,4.4,1.5,2.2,True,0.0,7,0.5,True,4
2025-11-17 18:57:00,79.9,80.0,766.10290527,77.2,4.5,1.6,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 18:58:00,80.4,80.0,805.16027832,76.3,4.9,1.5,2.2,True,0.0,7,0.4000000000000057,True,4
2025-11-17 18:59:00,80.2,80.0,829.23199463,76.2,5.1,1.4,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 19:00:00,80.0,80.0,831.17474365,76.5,5.1,1.6,2.2,True,0.0,7,0.0,True,4
2025-11-17 19:01:00,80.5,80.0,831.80285645,75.3,5.3,1.4,2.2,True,0.0,7,0.5,True,4
2025-11-17 19:02:00,80.1,80.0,798.47747803,75.8,5.0,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:03:00,80.1,80.0,811.07995605,75.7,5.1,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:04:00,80.1,80.0,818.49224854,75.5,5.2,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:05:00,79.7,80.0,868.96472168,76.3,5.4,1.5,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 19:06:00,80.0,80.0,872.9831543,76.0,5.5,1.5,2.2,True,0.0,7,0.0,True,4
2025-11-17 19:07:00,80.3,80.0,858.62072754,75.1,5.6,1.4,2.1,True,0.0,7,0.29999999999999716,True,4
2025-11-17 19:08:00,80.1,80.0,845.67456055,75.0,5.5,1.4,2.1,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:09:00,80.0,80.0,851.93688965,75.3,5.5,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 19:10:00,79.6,80.0,859.40118408,76.0,5.4,1.5,2.2,True,0.0,7,0.4000000000000057,True,4
2025-11-17 19:11:00,79.8,80.0,865.76501465,76.2,5.4,1.5,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 19:12:00,80.2,80.0,831.46850586,75.6,5.3,1.6,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 19:13:00,81.0,80.0,803.91235352,73.8,5.5,1.3,2.1,True,0.0,7,1.0,True,4
2025-11-17 19:14:00,80.4,80.0,828.21942139,74.5,5.6,1.3,2.1,True,0.0,7,0.4000000000000057,True,4
2025-11-17 19:15:00,79.5,80.0,864.60076904,76.0,5.5,1.4,2.2,True,0.0,7,0.5,True,4
2025-11-17 19:16:00,79.5,80.0,868.96472168,76.3,5.4,1.5,2.2,True,0.0,7,0.5,True,4
2025-11-17 19:17:00,80.0,80.0,853.08422852,75.8,5.4,1.5,2.2,True,0.0,7,0.0,True,4
2025-11-17 19:18:00,80.0,80.0,867.79620361,75.8,5.5,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 19:19:00,79.7,80.0,875.39941406,76.5,5.4,1.5,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 19:20:00,80.1,80.0,876.20947266,76.2,5.5,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:21:00,80.3,80.0,861.79394531,75.5,5.6,1.4,2.1,True,0.0,7,0.29999999999999716,True,4
2025-11-17 19:22:00,80.0,80.0,863.37542725,75.7,5.5,1.5,2.2,True,0.0,7,0.0,True,4
2025-11-17 19:23:00,80.0,80.0,864.60076904,75.7,5.5,1.4,2.2,True,0.0,7,0.0,True,4
2025-11-17 19:24:00,79.7,80.0,862.57720947,76.1,5.4,1.5,2.2,True,0.0,7,0.29999999999999716,True,4
2025-11-17 19:25:00,79.9,80.0,846.94677734,76.1,5.3,1.6,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:26:00,80.1,80.0,851.3104248,75.7,5.4,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:27:00,79.9,80.0,874.22216797,76.0,5.5,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:28:00,79.8,80.0,873.60040283,76.5,5.4,1.6,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 19:29:00,80.1,80.0,859.40118408,75.8,5.4,1.5,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:30:00,80.1,80.0,861.41711426,75.5,5.5,1.4,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:31:00,79.8,80.0,859.40118408,76.5,5.4,1.5,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 19:32:00,79.9,80.0,850.07672119,76.5,5.2,1.6,2.2,True,0.0,7,0.09999999999999432,True,4
2025-11-17 19:33:00,80.2,80.0,827.6005249,75.8,5.2,1.4,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-17 19:34:00,80.2,80.0,790.25067139,76.0,5.0,1.7,2.2,True,0.0,7,0.20000000000000284,True,4
2025-11-18 17:04:00,80.6,80.0,697.17181396,71.8,5.0,1.3,2.1,True,0.0,8,0.5999999999999943,True,2
2025-11-18 17:05:00,79.7,80.0,731.41967773,73.3,5.0,1.3,2.1,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:06:00,79.3,80.0,738.7243042,74.5,4.8,1.3,2.1,True,0.0,8,0.7000000000000028,True,2
2025-11-18 17:07:00,79.2,80.0,753.67456055,75.5,4.7,1.4,2.2,True,0.0,8,0.7999999999999972,True,2
2025-11-18 17:08:00,79.4,80.0,756.39532471,76.3,4.6,1.5,2.2,True,0.0,8,0.5999999999999943,True,2
2025-11-18 17:09:00,79.3,80.0,763.28179932,77.1,4.5,1.6,2.2,True,0.0,8,0.7000000000000028,True,2
2025-11-18 17:10:00,79.5,80.0,793.55236816,77.3,4.6,1.5,2.2,True,0.0,8,0.5,True,2
2025-11-18 17:11:00,79.5,80.0,831.24743652,78.2,4.8,1.8,2.2,True,0.0,8,0.5,True,2
2025-11-18 17:12:00,80.3,80.0,832.1348877,77.3,5.0,1.7,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:13:00,80.2,80.0,846.64746094,77.0,5.1,1.6,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:14:00,79.7,80.0,869.12280273,77.6,5.1,1.7,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:15:00,80.1,80.0,853.23919678,77.3,5.1,1.7,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:16:00,80.2,80.0,814.18981934,77.0,4.9,1.7,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:17:00,80.0,80.0,808.09222412,77.3,4.8,1.7,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:18:00,79.9,80.0,783.16748047,77.6,4.6,1.7,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:19:00,79.6,80.0,793.73083496,78.3,4.6,1.9,2.2,True,0.0,8,0.4000000000000057,True,2
2025-11-18 17:20:00,80.0,80.0,776.8729248,78.0,4.5,1.8,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:21:00,80.0,80.0,776.8729248,78.0,4.5,1.8,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:22:00,79.7,80.0,788.60327148,78.5,4.5,1.9,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:23:00,80.2,80.0,765.17724609,78.3,4.5,2.0,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:24:00,80.3,80.0,751.67797852,77.5,4.5,1.9,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:25:00,80.1,80.0,776.3560791,77.5,4.6,1.9,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:26:00,80.1,80.0,794.40924072,77.5,4.7,1.8,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:27:00,79.8,80.0,795.42779541,77.6,4.7,1.9,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:28:00,80.0,80.0,773.46630859,77.7,4.6,2.0,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:29:00,80.3,80.0,764.38909912,76.8,4.6,1.8,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:30:00,79.8,80.0,776.3560791,77.6,4.6,1.9,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:31:00,79.8,80.0,757.24407959,77.5,4.5,1.9,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:32:00,79.9,80.0,762.85144043,78.0,4.5,1.9,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:33:00,79.8,80.0,761.1574707,78.0,4.5,2.1,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:34:00,80.2,80.0,767.78088379,77.2,4.6,2.0,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:35:00,80.1,80.0,789.58099365,77.2,4.7,1.9,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:36:00,80.1,80.0,766.78448486,77.1,4.7,2.1,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:37:00,80.2,80.0,785.77630615,77.0,4.8,2.0,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:38:00,80.1,80.0,801.56549072,76.5,4.9,1.8,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:39:00,79.9,80.0,785.77630615,77.0,4.8,2.0,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:40:00,80.2,80.0,755.77935791,76.8,4.7,2.0,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:41:00,80.3,80.0,769.28466797,76.1,4.8,1.8,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:42:00,79.4,80.0,789.9866333,77.5,4.7,2.0,2.2,True,0.0,8,0.5999999999999943,True,2
2025-11-18 17:43:00,79.6,80.0,775.61859131,78.0,4.6,2.1,2.2,True,0.0,8,0.4000000000000057,True,2
2025-11-18 17:44:00,80.3,80.0,726.32446289,77.1,4.5,2.2,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:45:00,80.5,80.0,700.01477051,76.2,4.4,2.0,2.2,True,0.0,8,0.5,True,2
2025-11-18 17:46:00,80.0,80.0,726.66326904,76.7,4.5,2.0,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:47:00,80.0,80.0,683.79064941,77.0,4.4,2.4,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:48:00,80.3,80.0,721.78704834,76.1,4.5,1.9,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:49:00,79.9,80.0,736.57910156,77.1,4.6,2.1,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 17:50:00,79.7,80.0,722.8692627,77.0,4.5,2.4,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:51:00,80.8,80.0,720.02111816,75.3,4.7,1.9,2.1,True,0.0,8,0.7999999999999972,True,2
2025-11-18 17:52:00,79.7,80.0,750.22399902,76.5,4.7,2.0,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:53:00,80.0,80.0,719.75036621,76.5,4.6,2.3,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:54:00,80.2,80.0,741.58636475,75.8,4.7,1.9,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:55:00,79.7,80.0,736.57910156,76.6,4.6,2.1,2.2,True,0.0,8,0.29999999999999716,True,2
2025-11-18 17:56:00,79.8,80.0,701.84832764,76.7,4.5,2.4,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 17:57:00,80.6,80.0,691.54595947,75.5,4.5,2.1,2.2,True,0.0,8,0.5999999999999943,True,2
2025-11-18 17:58:00,80.0,80.0,700.34588623,75.5,4.5,2.0,2.2,True,0.0,8,0.0,True,2
2025-11-18 17:59:00,79.3,80.0,719.53118896,77.5,4.4,2.2,2.2,True,0.0,8,0.7000000000000028,True,2
2025-11-18 18:00:00,79.8,80.0,661.17419434,77.5,4.4,2.7,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:01:00,80.9,80.0,681.6730957,74.3,4.6,2.1,2.1,True,0.0,8,0.9000000000000057,True,2
2025-11-18 18:02:00,79.5,80.0,746.36895752,76.5,4.7,2.2,2.2,True,0.0,8,0.5,True,2
2025-11-18 18:03:00,79.5,80.0,750.79217529,77.3,4.7,2.4,2.2,True,0.0,8,0.5,True,2
2025-11-18 18:04:00,80.2,80.0,740.49908447,76.3,4.8,2.4,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:05:00,80.4,80.0,734.05224609,75.2,4.8,2.3,2.2,True,0.0,8,0.4000000000000057,True,2
2025-11-18 18:06:00,80.5,80.0,721.85766602,75.3,4.8,2.0,2.1,True,0.0,8,0.5,True,2
2025-11-18 18:07:00,79.2,80.0,735.85839844,77.1,4.6,2.3,2.2,True,0.0,8,0.7999999999999972,True,2
2025-11-18 18:08:00,79.8,80.0,735.22692871,76.8,4.6,2.2,2.2,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:09:00,80.1,80.0,717.53253174,76.5,4.5,2.1,2.2,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:10:00,79.5,80.0,710.99682617,77.5,4.4,2.3,2.2,True,0.0,8,0.5,True,2
2025-11-18 18:11:00,79.6,80.0,721.97485352,74.1,4.4,2.1,2.2,True,0.0,8,0.4000000000000057,True,2
2025-11-18 18:12:00,79.5,80.0,672.1829834,73.5,4.5,2.2,2.2,True,0.0,8,0.5,True,2
2025-11-18 18:13:00,79.4,80.0,718.33099365,75.1,4.5,2.2,2.3,True,0.0,8,0.5999999999999943,True,2
2025-11-18 18:14:00,79.5,80.0,641.84088135,76.7,4.6,2.4,2.3,True,0.0,8,0.5,True,2
2025-11-18 18:15:00,79.5,80.0,759.89904785,72.0,4.8,2.2,2.3,True,0.0,8,0.5,True,2
2025-11-18 18:16:00,79.6,80.0,756.03759766,76.5,4.8,2.3,2.3,True,0.0,8,0.4000000000000057,True,2
2025-11-18 18:17:00,79.8,80.0,707.46728516,73.5,4.8,2.3,2.3,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:18:00,79.8,80.0,667.83148193,76.5,4.8,2.4,2.3,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:19:00,79.8,80.0,705.82617188,76.3,4.8,2.4,2.3,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:20:00,79.8,80.0,764.61877441,74.6,4.9,2.2,2.3,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:21:00,79.9,80.0,655.62658691,73.0,4.8,2.4,2.3,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:22:00,79.9,80.0,761.8034668,74.5,4.9,2.2,2.3,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:23:00,79.9,80.0,660.56115723,74.3,4.9,2.4,2.3,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:24:00,79.8,80.0,692.92694092,76.0,4.8,2.4,2.4,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:25:00,79.9,80.0,739.487854,73.0,4.8,2.3,2.4,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:26:00,79.8,80.0,685.30078125,73.0,4.8,2.4,2.4,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:27:00,79.7,80.0,663.75842285,76.0,4.9,2.5,2.4,True,0.0,8,0.29999999999999716,True,2
2025-11-18 18:28:00,79.5,80.0,771.54052734,72.8,5.0,2.3,2.4,True,0.0,8,0.5,True,2
2025-11-18 18:29:00,79.4,80.0,710.68060303,72.7,5.0,2.4,2.4,True,0.0,8,0.5999999999999943,True,2
2025-11-18 18:30:00,79.2,80.0,765.09552002,71.5,5.0,2.4,2.5,True,0.0,8,0.7999999999999972,True,2
2025-11-18 18:31:00,79.5,80.0,725.23577881,74.8,5.0,2.5,2.5,True,0.0,8,0.5,True,2
2025-11-18 18:32:00,79.6,80.0,731.26159668,76.1,5.1,2.6,2.5,True,0.0,8,0.4000000000000057,True,2
2025-11-18 18:33:00,79.8,80.0,728.56903076,76.0,5.1,2.6,2.5,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:34:00,79.8,80.0,686.81182861,76.0,5.1,2.6,2.5,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:35:00,79.9,80.0,784.04925537,76.0,5.1,2.4,2.5,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:36:00,79.9,80.0,630.92706299,75.6,5.0,2.7,2.5,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:37:00,80.0,80.0,671.79449463,73.0,5.0,2.6,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:38:00,80.0,80.0,628.60394287,76.0,5.0,2.7,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:39:00,80.0,80.0,671.79449463,74.7,5.0,2.6,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:40:00,80.0,80.0,797.04376221,71.6,5.2,2.4,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:41:00,80.0,80.0,791.18511963,74.1,5.2,2.4,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:42:00,80.0,80.0,812.75286865,72.8,5.3,2.4,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:43:00,80.1,80.0,757.73852539,72.7,5.3,2.4,2.5,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:44:00,80.2,80.0,701.62768555,76.0,5.2,2.6,2.5,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:45:00,80.2,80.0,797.04376221,74.3,5.2,2.4,2.5,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:46:00,80.3,80.0,822.21221924,74.1,5.4,2.4,2.5,True,0.0,8,0.29999999999999716,True,2
2025-11-18 18:47:00,80.3,80.0,722.62316895,71.1,5.4,2.4,2.4,True,0.0,8,0.29999999999999716,True,2
2025-11-18 18:48:00,80.2,80.0,809.33148193,73.5,5.4,2.3,2.4,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:49:00,80.1,80.0,762.90490723,72.6,5.3,2.3,2.4,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:50:00,80.0,80.0,797.04376221,75.6,5.2,2.4,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:51:00,80.2,80.0,821.36218262,74.0,5.4,2.3,2.4,True,0.0,8,0.20000000000000284,True,2
2025-11-18 18:52:00,80.0,80.0,831.33953857,74.0,5.5,2.4,2.4,True,0.0,8,0.0,True,2
2025-11-18 18:53:00,79.9,80.0,792.99395752,74.1,5.6,2.5,2.5,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:54:00,80.0,80.0,902.81427002,74.0,5.6,2.3,2.5,True,0.0,8,0.0,True,2
2025-11-18 18:55:00,80.0,80.0,801.20758057,72.0,5.7,2.3,2.4,True,0.0,8,0.0,True,2
2025-11-18 18:56:00,79.9,80.0,702.55133057,74.5,5.6,2.7,2.5,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:57:00,80.1,80.0,811.90991211,75.3,5.7,2.4,2.4,True,0.0,8,0.09999999999999432,True,2
2025-11-18 18:58:00,80.0,80.0,856.21362305,72.2,5.7,2.3,2.4,True,0.0,8,0.0,True,2
2025-11-18 18:59:00,80.0,80.0,734.3538208,73.7,5.6,2.6,2.5,True,0.0,8,0.0,True,2
2025-11-18 19:00:00,80.1,80.0,853.06079102,72.0,5.7,2.3,2.4,True,0.0,8,0.09999999999999432,True,2
2025-11-18 19:01:00,80.0,80.0,763.81671143,74.0,5.7,2.5,2.4,True,0.0,8,0.0,True,2
2025-11-18 19:02:00,80.0,80.0,704.27746582,75.0,5.7,2.5,2.4,True,0.0,8,0.0,True,2
2025-11-18 19:03:00,79.9,80.0,800.8482666,75.5,5.3,2.4,2.4,True,0.0,8,0.09999999999999432,True,2
2025-11-18 19:04:00,80.0,80.0,822.92285156,74.0,5.1,2.3,2.5,True,0.0,8,0.0,True,2
2025-11-18 19:05:00,80.1,80.0,750.05700684,72.7,4.9,2.3,2.4,True,0.0,8,0.09999999999999432,True,2
2025-11-18 19:06:00,80.0,80.0,658.04956055,74.7,4.8,2.4,2.4,True,0.0,8,0.0,True,2
2025-11-18 19:07:00,79.9,80.0,700.63793945,73.5,4.8,2.4,2.4,True,0.0,8,0.09999999999999432,True,2
2025-11-18 19:08:00,80.0,80.0,747.71697998,76.5,4.8,2.3,2.4,True,0.0,8,0.0,True,2
2025-11-18 19:09:00,80.0,80.0,731.20257568,76.3,4.7,2.3,2.4,True,0.0,8,0.0,True,2
2025-11-18 19:10:00,80.0,80.0,774.41571045,73.0,4.7,2.2,2.4,True,0.0,8,0.0,True,2
2025-11-18 19:11:00,80.0,80.0,679.61676025,74.6,4.7,2.4,2.4,True,0.0,8,0.0,True,2
